school,student,gcse,lrt,schooltype,sid
16,3,7.472300053,-12.81900024,Girls,G16
16,4,10.39599991,5.364099503,Girls,G16
16,5,8.219900131,11.14999962,Girls,G16
16,6,-7.761099815,6.190599918,Girls,G16
16,7,-1.290799975,8.670100212,Girls,G16
16,8,0.043218002,14.45600033,Girls,G16
16,9,6.78760004,19.41499901,Girls,G16
16,10,-0.620880008,13.62899971,Girls,G16
16,11,-0.620880008,-5.380599976,Girls,G16
16,12,-8.52670002,22.72100067,Girls,G16
16,13,1.941499949,9.496700287,Girls,G16
16,14,0.043218002,3.710999966,Girls,G16
16,15,-2.651599884,-0.421519995,Girls,G16
16,16,-19.62100029,-0.421519995,Girls,G16
16,17,6.107299805,11.14999962,Girls,G16
16,18,0.043218002,10.32299995,Girls,G16
16,19,-9.393799782,-6.207099915,Girls,G16
16,20,3.280700207,-4.554100037,Girls,G16
16,21,-4.927800179,3.710999966,Girls,G16
16,22,4.02670002,14.45600033,Girls,G16
16,23,-1.290799975,3.710999966,Girls,G16
16,24,-17.23900032,-2.90109992,Girls,G16
16,25,-21.08599854,0.404990017,Girls,G16
16,26,-9.393799782,4.53760004,Girls,G16
16,27,3.280700207,-0.421519995,Girls,G16
16,28,3.280700207,6.190599918,Girls,G16
16,29,-6.995100021,-6.207099915,Girls,G16
16,30,-4.197999954,12.80300045,Girls,G16
16,31,-2.651599884,6.190599918,Girls,G16
16,32,-0.620880008,5.364099503,Girls,G16
16,33,-4.927800179,-2.074599981,Girls,G16
16,34,-10.29099941,-7.860199928,Girls,G16
16,35,-19.62100029,-6.207099915,Girls,G16
16,36,3.280700207,8.670100212,Girls,G16
16,37,-16.23699951,2.884500027,Girls,G16
16,38,4.781899929,5.364099503,Girls,G16
16,39,8.219900131,1.23150003,Girls,G16
16,40,-7.761099815,-3.727600098,Girls,G16
16,41,6.107299805,5.364099503,Girls,G16
16,42,-6.230499744,-2.90109992,Girls,G16
16,43,-4.197999954,6.190599918,Girls,G16
16,44,-15.2670002,-6.207099915,Girls,G16
16,45,-5.551099777,12.80300045,Girls,G16
16,46,-13.35299969,-15.29899979,Girls,G16
16,47,-2.651599884,-1.247999907,Girls,G16
16,48,-12.19499969,-3.727600098,Girls,G16
16,49,-1.976100087,8.670100212,Girls,G16
16,50,-4.197999954,2.884500027,Girls,G16
16,51,-1.290799975,2.058000088,Girls,G16
16,52,-3.388400078,-16.95199966,Girls,G16
16,53,-4.197999954,16.10900116,Girls,G16
16,54,-7.761099815,-13.64599991,Girls,G16
16,55,-6.230499744,-1.247999907,Girls,G16
16,56,1.340699911,6.190599918,Girls,G16
16,57,1.340699911,0.404990017,Girls,G16
16,58,6.78760004,14.45600033,Girls,G16
16,59,4.02670002,2.058000088,Girls,G16
16,60,6.107299805,7.017099857,Girls,G16
16,61,12.40499973,11.97599983,Girls,G16
16,62,-12.19499969,-0.421519995,Girls,G16
16,63,0.043218002,6.190599918,Girls,G16
16,64,1.340699911,8.670100212,Girls,G16
16,65,-3.388400078,-1.247999907,Girls,G16
16,66,9.675899506,11.97599983,Girls,G16
16,67,6.107299805,14.45600033,Girls,G16
16,68,6.78760004,7.017099857,Girls,G16
16,69,-5.551099777,-2.90109992,Girls,G16
16,70,-1.290799975,1.23150003,Girls,G16
16,71,-2.651599884,10.32299995,Girls,G16
16,72,-6.995100021,-8.686699867,Girls,G16
16,73,5.443400383,10.32299995,Girls,G16
16,74,-12.19499969,-16.125,Girls,G16
16,75,-9.393799782,2.058000088,Girls,G16
16,76,-7.761099815,1.23150003,Girls,G16
16,77,-3.388400078,-9.513199806,Girls,G16
16,78,-3.388400078,6.190599918,Girls,G16
16,79,-4.927800179,-6.207099915,Girls,G16
16,80,0.043218002,19.41499901,Girls,G16
16,81,-8.52670002,-2.90109992,Girls,G16
16,82,-1.290799975,11.97599983,Girls,G16
16,83,-7.761099815,4.53760004,Girls,G16
16,84,8.96570015,5.364099503,Girls,G16
16,85,-7.761099815,3.710999966,Girls,G16
16,86,0.043218002,5.364099503,Girls,G16
16,87,4.02670002,11.14999962,Girls,G16
16,88,-6.995100021,-10.34000015,Girls,G16
17,1,-8.52670002,-7.860199928,Co-ed,C17
17,2,5.443400383,-2.90109992,Co-ed,C17
17,3,3.280700207,9.496700287,Co-ed,C17
17,4,-25.10099792,-16.95199966,Co-ed,C17
17,5,-3.388400078,-5.380599976,Co-ed,C17
17,6,-2.651599884,-21.9109993,Co-ed,C17
17,7,-16.23699951,-20.25799942,Co-ed,C17
17,8,-1.976100087,-1.247999907,Co-ed,C17
17,9,-5.551099777,2.058000088,Co-ed,C17
17,10,-12.19499969,-11.99300003,Co-ed,C17
17,11,-15.2670002,-5.380599976,Co-ed,C17
17,12,8.219900131,13.62899971,Co-ed,C17
17,13,0.735360026,-7.03360033,Co-ed,C17
17,14,8.96570015,-2.074599981,Co-ed,C17
17,15,-1.976100087,-16.95199966,Co-ed,C17
17,16,-8.52670002,-3.727600098,Co-ed,C17
17,17,5.443400383,11.97599983,Co-ed,C17
17,18,13.74699974,16.93500137,Co-ed,C17
17,19,-13.35299969,0.404990017,Co-ed,C17
17,20,-11.18599987,-5.380599976,Co-ed,C17
17,21,-25.10099792,-17.77799988,Co-ed,C17
17,22,3.280700207,3.710999966,Co-ed,C17
17,23,-4.197999954,3.710999966,Co-ed,C17
17,24,0.735360026,-23.56399918,Co-ed,C17
17,25,-9.393799782,-7.03360033,Co-ed,C17
17,26,-2.651599884,-2.074599981,Co-ed,C17
17,27,0.043218002,5.364099503,Co-ed,C17
17,28,-4.197999954,9.496700287,Co-ed,C17
17,29,3.280700207,-5.380599976,Co-ed,C17
17,30,-1.976100087,-11.16600037,Co-ed,C17
17,31,4.02670002,6.190599918,Co-ed,C17
17,32,3.280700207,22.72100067,Co-ed,C17
17,33,-4.197999954,-2.074599981,Co-ed,C17
17,34,-10.29099941,-2.90109992,Co-ed,C17
17,35,6.107299805,-1.247999907,Co-ed,C17
17,36,-18.36700058,-21.08400154,Co-ed,C17
17,37,11.75799942,6.190599918,Co-ed,C17
17,38,-4.197999954,-16.95199966,Co-ed,C17
17,39,1.340699911,10.32299995,Co-ed,C17
17,40,11.75799942,18.58800125,Co-ed,C17
17,41,-5.551099777,7.017099857,Co-ed,C17
17,42,13.10099983,16.93500137,Co-ed,C17
17,43,5.443400383,-4.554100037,Co-ed,C17
17,44,-1.976100087,7.843599796,Co-ed,C17
17,45,-25.10099792,-15.29899979,Co-ed,C17
17,46,-0.620880008,-5.380599976,Co-ed,C17
17,47,-11.18599987,-10.34000015,Co-ed,C17
17,48,-13.35299969,2.058000088,Co-ed,C17
17,49,11.09399986,9.496700287,Co-ed,C17
17,50,4.02670002,22.72100067,Co-ed,C17
17,51,-3.388400078,-8.686699867,Co-ed,C17
17,52,-3.388400078,2.884500027,Co-ed,C17
17,53,-1.290799975,-1.247999907,Co-ed,C17
17,54,2.613199949,6.190599918,Co-ed,C17
17,55,-7.761099815,3.710999966,Co-ed,C17
17,56,-13.35299969,-26.87000084,Co-ed,C17
17,57,7.472300053,6.190599918,Co-ed,C17
17,58,8.96570015,6.190599918,Co-ed,C17
17,59,-4.197999954,-11.99300003,Co-ed,C17
17,60,12.40499973,16.93500137,Co-ed,C17
17,61,-7.761099815,-3.727600098,Co-ed,C17
17,62,3.280700207,-0.421519995,Co-ed,C17
17,63,15.06199932,4.53760004,Co-ed,C17
17,64,-1.976100087,-7.03360033,Co-ed,C17
17,65,2.613199949,-19.43099976,Co-ed,C17
17,66,4.02670002,-8.686699867,Co-ed,C17
17,67,-1.976100087,-4.554100037,Co-ed,C17
17,68,-14.38699913,-14.47199917,Co-ed,C17
17,69,-4.927800179,-7.860199928,Co-ed,C17
17,70,-9.393799782,1.23150003,Co-ed,C17
17,71,8.96570015,11.14999962,Co-ed,C17
17,72,14.3949995,9.496700287,Co-ed,C17
17,73,0.043218002,2.884500027,Co-ed,C17
17,74,-3.388400078,7.017099857,Co-ed,C17
17,75,-11.18599987,-1.247999907,Co-ed,C17
17,76,-14.38699913,-2.90109992,Co-ed,C17
17,77,0.735360026,-4.554100037,Co-ed,C17
17,78,-12.19499969,-14.47199917,Co-ed,C17
17,79,-4.927800179,5.364099503,Co-ed,C17
17,80,0.043218002,5.364099503,Co-ed,C17
17,81,-2.651599884,-0.421519995,Co-ed,C17
17,82,1.340699911,6.190599918,Co-ed,C17
17,83,1.941499949,-2.074599981,Co-ed,C17
17,84,-10.29099941,-0.421519995,Co-ed,C17
17,85,-17.23900032,-0.421519995,Co-ed,C17
17,86,0.043218002,4.53760004,Co-ed,C17
17,87,-2.651599884,-14.47199917,Co-ed,C17
17,88,-6.230499744,-6.207099915,Co-ed,C17
17,89,-6.230499744,-6.207099915,Co-ed,C17
17,90,-1.290799975,16.10900116,Co-ed,C17
17,91,-3.388400078,16.10900116,Co-ed,C17
17,92,-9.393799782,2.058000088,Co-ed,C17
17,93,-9.393799782,-2.90109992,Co-ed,C17
17,94,-5.551099777,7.017099857,Co-ed,C17
17,95,10.39599991,11.14999962,Co-ed,C17
17,96,-6.230499744,-3.727600098,Co-ed,C17
17,97,-18.36700058,1.23150003,Co-ed,C17
17,98,6.78760004,0.404990017,Co-ed,C17
17,99,-15.2670002,-4.554100037,Co-ed,C17
17,100,7.472300053,0.404990017,Co-ed,C17
17,101,10.39599991,30.15999985,Co-ed,C17
17,102,-1.290799975,-11.16600037,Co-ed,C17
17,103,2.613199949,-9.513199806,Co-ed,C17
17,104,4.02670002,2.884500027,Co-ed,C17
17,105,4.02670002,3.710999966,Co-ed,C17
17,106,13.10099983,-8.686699867,Co-ed,C17
17,107,11.75799942,-4.554100037,Co-ed,C17
17,108,-21.08599854,-9.513199806,Co-ed,C17
17,109,-0.620880008,1.23150003,Co-ed,C17
17,110,-8.52670002,-2.90109992,Co-ed,C17
17,111,0.735360026,2.058000088,Co-ed,C17
17,112,2.613199949,2.884500027,Co-ed,C17
17,113,7.472300053,7.843599796,Co-ed,C17
17,114,-4.197999954,-16.95199966,Co-ed,C17
17,115,-4.197999954,-2.074599981,Co-ed,C17
17,116,10.39599991,4.53760004,Co-ed,C17
17,117,2.613199949,13.62899971,Co-ed,C17
17,118,4.02670002,0.404990017,Co-ed,C17
17,119,-4.927800179,0.404990017,Co-ed,C17
17,120,6.107299805,5.364099503,Co-ed,C17
17,121,-3.388400078,-8.686699867,Co-ed,C17
17,122,-6.995100021,-2.90109992,Co-ed,C17
17,123,-8.52670002,-6.207099915,Co-ed,C17
17,124,-18.36700058,-29.34999847,Co-ed,C17
17,125,-7.761099815,1.23150003,Co-ed,C17
17,126,-30.59499931,-18.60499954,Co-ed,C17
18,1,-13.35299969,0.404990017,Girls,G18
18,2,22.03100014,16.10900116,Girls,G18
18,3,-6.995100021,-6.207099915,Girls,G18
18,4,-1.290799975,-6.207099915,Girls,G18
18,5,-4.197999954,5.364099503,Girls,G18
18,6,8.219900131,-4.554100037,Girls,G18
18,7,-4.197999954,-1.247999907,Girls,G18
18,8,-4.927800179,0.404990017,Girls,G18
18,9,-6.995100021,9.496700287,Girls,G18
18,10,-1.290799975,-0.421519995,Girls,G18
18,11,6.78760004,-0.421519995,Girls,G18
18,12,7.472300053,2.058000088,Girls,G18
18,13,-4.927800179,2.884500027,Girls,G18
18,14,-6.995100021,-10.34000015,Girls,G18
18,15,-11.18599987,6.190599918,Girls,G18
18,16,-1.976100087,7.843599796,Girls,G18
18,17,3.280700207,9.496700287,Girls,G18
18,18,-10.29099941,2.884500027,Girls,G18
18,19,0.043218002,0.404990017,Girls,G18
18,20,9.675899506,8.670100212,Girls,G18
18,21,-3.388400078,0.404990017,Girls,G18
18,22,4.02670002,4.53760004,Girls,G18
18,23,0.043218002,5.364099503,Girls,G18
18,24,5.443400383,-0.421519995,Girls,G18
18,25,-2.651599884,-3.727600098,Girls,G18
18,26,-4.197999954,5.364099503,Girls,G18
18,27,-7.761099815,1.23150003,Girls,G18
18,28,-17.23900032,-2.90109992,Girls,G18
18,29,-1.290799975,-8.686699867,Girls,G18
18,30,-11.18599987,5.364099503,Girls,G18
18,31,2.613199949,1.23150003,Girls,G18
18,32,-6.995100021,0.404990017,Girls,G18
18,33,12.40499973,-14.47199917,Girls,G18
18,34,-7.761099815,-2.074599981,Girls,G18
18,35,4.781899929,-7.03360033,Girls,G18
18,36,-13.35299969,-6.207099915,Girls,G18
18,37,1.941499949,3.710999966,Girls,G18
18,38,8.96570015,2.884500027,Girls,G18
18,39,16.61800003,-5.380599976,Girls,G18
18,40,-5.551099777,-6.207099915,Girls,G18
18,41,-0.620880008,8.670100212,Girls,G18
18,42,5.443400383,-0.421519995,Girls,G18
18,43,-1.290799975,4.53760004,Girls,G18
18,44,14.3949995,5.364099503,Girls,G18
18,45,0.043218002,5.364099503,Girls,G18
18,46,0.043218002,6.190599918,Girls,G18
18,47,-2.651599884,0.404990017,Girls,G18
18,48,2.613199949,1.23150003,Girls,G18
18,49,-10.29099941,7.017099857,Girls,G18
18,50,0.043218002,3.710999966,Girls,G18
18,51,-6.995100021,-9.513199806,Girls,G18
18,52,-0.620880008,-6.207099915,Girls,G18
18,53,-2.651599884,-2.074599981,Girls,G18
18,54,-4.927800179,-7.860199928,Girls,G18
18,55,-6.230499744,4.53760004,Girls,G18
18,56,14.3949995,2.058000088,Girls,G18
18,57,-11.18599987,-5.380599976,Girls,G18
18,58,6.78760004,3.710999966,Girls,G18
18,59,-2.651599884,1.23150003,Girls,G18
18,60,-1.290799975,3.710999966,Girls,G18
18,61,8.219900131,-14.47199917,Girls,G18
18,62,-2.651599884,-6.207099915,Girls,G18
18,63,15.06199932,16.10900116,Girls,G18
18,64,2.613199949,6.190599918,Girls,G18
18,65,-1.290799975,-3.727600098,Girls,G18
18,66,14.3949995,19.41499901,Girls,G18
18,67,-9.393799782,11.97599983,Girls,G18
18,68,6.78760004,6.190599918,Girls,G18
18,69,9.675899506,-1.247999907,Girls,G18
18,70,6.78760004,-4.554100037,Girls,G18
18,71,-6.995100021,-0.421519995,Girls,G18
18,72,13.74699974,12.80300045,Girls,G18
18,73,-4.197999954,11.14999962,Girls,G18
18,74,-12.19499969,-10.34000015,Girls,G18
18,75,-4.197999954,9.496700287,Girls,G18
18,76,-6.230499744,3.710999966,Girls,G18
18,77,-14.38699913,-6.207099915,Girls,G18
18,78,-10.29099941,-3.727600098,Girls,G18
18,79,6.107299805,6.190599918,Girls,G18
18,80,9.675899506,5.364099503,Girls,G18
18,81,14.3949995,12.80300045,Girls,G18
18,82,-4.927800179,-7.860199928,Girls,G18
18,83,-5.551099777,-1.247999907,Girls,G18
18,84,0.043218002,7.017099857,Girls,G18
18,85,13.10099983,-0.421519995,Girls,G18
18,86,7.472300053,-15.29899979,Girls,G18
18,87,-10.29099941,-3.727600098,Girls,G18
18,88,12.40499973,-0.421519995,Girls,G18
18,89,-1.290799975,-5.380599976,Girls,G18
18,90,-19.62100029,-6.207099915,Girls,G18
18,91,4.781899929,3.710999966,Girls,G18
18,92,-8.52670002,3.710999966,Girls,G18
18,93,-10.29099941,-2.074599981,Girls,G18
18,94,3.280700207,4.53760004,Girls,G18
18,95,-21.08599854,2.058000088,Girls,G18
18,96,-10.29099941,4.53760004,Girls,G18
18,97,0.043218002,2.884500027,Girls,G18
18,98,11.75799942,4.53760004,Girls,G18
18,99,3.280700207,-7.860199928,Girls,G18
18,100,-7.761099815,-3.727600098,Girls,G18
18,101,8.219900131,5.364099503,Girls,G18
18,102,10.39599991,8.670100212,Girls,G18
18,103,8.96570015,1.23150003,Girls,G18
18,104,3.280700207,1.23150003,Girls,G18
18,105,6.78760004,3.710999966,Girls,G18
18,106,9.675899506,11.97599983,Girls,G18
18,107,8.219900131,7.017099857,Girls,G18
18,108,-9.393799782,-1.247999907,Girls,G18
18,109,0.735360026,-7.03360033,Girls,G18
18,110,0.735360026,3.710999966,Girls,G18
18,111,-1.290799975,7.843599796,Girls,G18
18,112,4.781899929,6.190599918,Girls,G18
18,113,2.613199949,-2.90109992,Girls,G18
18,114,0.735360026,-2.074599981,Girls,G18
18,115,4.02670002,11.14999962,Girls,G18
18,116,-1.290799975,7.843599796,Girls,G18
18,117,-5.551099777,2.884500027,Girls,G18
18,118,-3.388400078,1.23150003,Girls,G18
18,119,5.443400383,5.364099503,Girls,G18
18,120,0.043218002,7.017099857,Girls,G18
19,1,-16.23699951,-14.47199917,Co-ed,C19
19,2,3.280700207,5.364099503,Co-ed,C19
19,3,4.781899929,2.884500027,Co-ed,C19
19,4,14.3949995,5.364099503,Co-ed,C19
19,5,-1.290799975,11.14999962,Co-ed,C19
19,6,15.79199982,7.017099857,Co-ed,C19
19,7,13.10099983,16.93500137,Co-ed,C19
19,8,-10.29099941,2.884500027,Co-ed,C19
19,9,-3.388400078,2.058000088,Co-ed,C19
19,10,3.280700207,8.670100212,Co-ed,C19
19,11,2.613199949,8.670100212,Co-ed,C19
19,12,4.781899929,2.884500027,Co-ed,C19
19,13,6.107299805,-3.727600098,Co-ed,C19
19,14,-7.761099815,-2.90109992,Co-ed,C19
19,15,14.3949995,10.32299995,Co-ed,C19
19,16,-6.230499744,4.53760004,Co-ed,C19
19,17,-13.35299969,-0.421519995,Co-ed,C19
19,18,14.3949995,2.058000088,Co-ed,C19
19,19,-0.620880008,2.884500027,Co-ed,C19
19,20,13.10099983,11.97599983,Co-ed,C19
19,21,-7.761099815,6.190599918,Co-ed,C19
19,22,-6.995100021,1.23150003,Co-ed,C19
19,23,19.77099991,8.670100212,Co-ed,C19
19,24,7.472300053,-0.421519995,Co-ed,C19
19,25,-0.620880008,2.058000088,Co-ed,C19
19,26,-6.230499744,-7.860199928,Co-ed,C19
19,27,9.675899506,11.14999962,Co-ed,C19
19,28,-6.230499744,7.843599796,Co-ed,C19
19,29,-7.761099815,2.058000088,Co-ed,C19
19,30,-1.976100087,-1.247999907,Co-ed,C19
19,31,4.02670002,-0.421519995,Co-ed,C19
19,32,-1.290799975,1.23150003,Co-ed,C19
19,33,4.781899929,10.32299995,Co-ed,C19
19,34,-1.976100087,-4.554100037,Co-ed,C19
19,35,0.043218002,11.14999962,Co-ed,C19
19,36,2.613199949,5.364099503,Co-ed,C19
19,37,5.443400383,9.496700287,Co-ed,C19
19,38,4.02670002,6.190599918,Co-ed,C19
19,39,11.09399986,2.058000088,Co-ed,C19
19,40,13.10099983,11.97599983,Co-ed,C19
19,41,6.78760004,-1.247999907,Co-ed,C19
19,42,7.472300053,10.32299995,Co-ed,C19
19,43,-6.995100021,-3.727600098,Co-ed,C19
19,44,-7.761099815,-11.99300003,Co-ed,C19
19,45,15.79199982,7.017099857,Co-ed,C19
19,46,-12.19499969,-8.686699867,Co-ed,C19
19,47,-6.230499744,11.14999962,Co-ed,C19
19,48,17.34899902,8.670100212,Co-ed,C19
19,49,0.735360026,8.670100212,Co-ed,C19
19,50,4.02670002,-2.074599981,Co-ed,C19
19,51,5.443400383,11.14999962,Co-ed,C19
19,52,-15.2670002,2.884500027,Co-ed,C19
19,53,16.61800003,13.62899971,Co-ed,C19
19,54,2.613199949,2.884500027,Co-ed,C19
19,55,-6.995100021,-3.727600098,Co-ed,C19
20,1,-9.393799782,2.884500027,Co-ed,C20
20,2,8.96570015,24.37400055,Co-ed,C20
20,3,1.941499949,7.017099857,Co-ed,C20
20,4,2.613199949,-9.513199806,Co-ed,C20
20,5,-2.651599884,-1.247999907,Co-ed,C20
20,6,12.40499973,-0.421519995,Co-ed,C20
20,7,-6.230499744,-0.421519995,Co-ed,C20
20,8,18.13800049,9.496700287,Co-ed,C20
20,9,0.735360026,-8.686699867,Co-ed,C20
20,10,4.781899929,-10.34000015,Co-ed,C20
20,11,13.74699974,0.404990017,Co-ed,C20
20,12,-22.91699982,-13.64599991,Co-ed,C20
20,13,-0.620880008,0.404990017,Co-ed,C20
20,14,13.10099983,11.14999962,Co-ed,C20
20,15,-4.197999954,-5.380599976,Co-ed,C20
20,16,0.735360026,-9.513199806,Co-ed,C20
20,17,5.443400383,-6.207099915,Co-ed,C20
20,18,13.10099983,15.28200054,Co-ed,C20
20,19,-1.290799975,7.017099857,Co-ed,C20
20,20,-1.976100087,-6.207099915,Co-ed,C20
20,21,11.09399986,5.364099503,Co-ed,C20
20,22,10.39599991,19.41499901,Co-ed,C20
20,23,-2.651599884,-0.421519995,Co-ed,C20
20,24,-3.388400078,7.017099857,Co-ed,C20
20,25,1.340699911,2.884500027,Co-ed,C20
20,26,16.61800003,23.54700089,Co-ed,C20
20,27,16.61800003,16.10900116,Co-ed,C20
20,28,12.40499973,14.45600033,Co-ed,C20
20,29,6.78760004,0.404990017,Co-ed,C20
20,30,12.40499973,16.10900116,Co-ed,C20
20,31,15.79199982,23.54700089,Co-ed,C20
20,32,1.941499949,7.843599796,Co-ed,C20
20,33,6.107299805,5.364099503,Co-ed,C20
20,34,12.40499973,6.190599918,Co-ed,C20
20,35,8.96570015,8.670100212,Co-ed,C20
20,36,10.39599991,16.10900116,Co-ed,C20
20,37,-1.976100087,0.404990017,Co-ed,C20
20,38,9.675899506,-9.513199806,Co-ed,C20
20,39,3.280700207,2.058000088,Co-ed,C20
21,1,-4.197999954,-10.34000015,Girls,G21
21,2,6.78760004,2.884500027,Girls,G21
21,3,7.472300053,-7.860199928,Girls,G21
21,4,-3.388400078,0.404990017,Girls,G21
21,5,-4.927800179,-2.074599981,Girls,G21
21,6,3.280700207,-3.727600098,Girls,G21
21,7,3.280700207,7.017099857,Girls,G21
21,8,6.107299805,11.14999962,Girls,G21
21,9,4.02670002,0.404990017,Girls,G21
21,10,4.02670002,8.670100212,Girls,G21
21,11,11.09399986,-2.074599981,Girls,G21
21,12,-0.620880008,-6.207099915,Girls,G21
21,13,13.10099983,7.843599796,Girls,G21
21,14,14.3949995,11.14999962,Girls,G21
21,15,4.02670002,-6.207099915,Girls,G21
21,16,11.75799942,4.53760004,Girls,G21
21,17,19.00300026,19.41499901,Girls,G21
21,18,0.043218002,-2.074599981,Girls,G21
21,19,11.75799942,9.496700287,Girls,G21
21,20,-9.393799782,2.884500027,Girls,G21
21,21,11.09399986,13.62899971,Girls,G21
21,22,6.107299805,10.32299995,Girls,G21
21,23,-3.388400078,2.884500027,Girls,G21
21,24,-10.29099941,7.017099857,Girls,G21
21,25,17.34899902,15.28200054,Girls,G21
21,26,1.340699911,-0.421519995,Girls,G21
21,27,11.75799942,1.23150003,Girls,G21
21,28,19.00300026,23.54700089,Girls,G21
21,29,4.02670002,1.23150003,Girls,G21
21,30,-6.995100021,-7.860199928,Girls,G21
21,31,0.043218002,-7.860199928,Girls,G21
21,32,5.443400383,-2.90109992,Girls,G21
21,33,2.613199949,3.710999966,Girls,G21
21,34,8.96570015,2.058000088,Girls,G21
21,35,11.09399986,20.24100113,Girls,G21
21,36,13.74699974,3.710999966,Girls,G21
21,37,7.472300053,5.364099503,Girls,G21
21,38,-1.976100087,-12.81900024,Girls,G21
21,39,-11.18599987,-23.56399918,Girls,G21
21,40,14.3949995,3.710999966,Girls,G21
21,41,11.09399986,4.53760004,Girls,G21
21,42,0.735360026,5.364099503,Girls,G21
21,43,-12.19499969,-16.125,Girls,G21
21,44,6.78760004,6.190599918,Girls,G21
21,45,-2.651599884,9.496700287,Girls,G21
21,46,12.40499973,8.670100212,Girls,G21
21,47,-1.976100087,-16.125,Girls,G21
21,48,9.675899506,11.97599983,Girls,G21
21,49,-4.927800179,-8.686699867,Girls,G21
21,50,-16.23699951,-18.60499954,Girls,G21
21,51,8.96570015,-2.074599981,Girls,G21
21,52,2.613199949,5.364099503,Girls,G21
21,53,4.02670002,5.364099503,Girls,G21
21,54,1.941499949,-3.727600098,Girls,G21
21,55,0.043218002,-6.207099915,Girls,G21
21,56,0.735360026,7.017099857,Girls,G21
21,57,0.043218002,-0.421519995,Girls,G21
21,58,-6.230499744,-7.860199928,Girls,G21
21,59,11.09399986,9.496700287,Girls,G21
21,60,1.941499949,-11.99300003,Girls,G21
21,61,13.74699974,8.670100212,Girls,G21
21,62,1.941499949,-0.421519995,Girls,G21
21,63,4.02670002,4.53760004,Girls,G21
21,64,-1.290799975,2.884500027,Girls,G21
21,65,-0.620880008,4.53760004,Girls,G21
21,66,15.06199932,-0.421519995,Girls,G21
21,67,4.02670002,-4.554100037,Girls,G21
21,68,6.78760004,7.843599796,Girls,G21
21,69,0.043218002,10.32299995,Girls,G21
21,70,15.79199982,13.62899971,Girls,G21
21,71,-2.651599884,3.710999966,Girls,G21
21,72,-1.976100087,11.97599983,Girls,G21
21,73,-3.388400078,-1.247999907,Girls,G21
22,1,-2.651599884,-8.686699867,Co-ed,C22
22,2,17.34899902,30.15999985,Co-ed,C22
22,3,-15.2670002,2.884500027,Co-ed,C22
22,4,8.96570015,14.45600033,Co-ed,C22
22,5,-1.290799975,17.76200104,Co-ed,C22
22,6,-4.197999954,5.364099503,Co-ed,C22
22,7,4.02670002,-1.247999907,Co-ed,C22
22,8,2.613199949,12.80300045,Co-ed,C22
22,9,3.280700207,-6.207099915,Co-ed,C22
22,10,3.280700207,12.80300045,Co-ed,C22
22,11,-2.651599884,-3.727600098,Co-ed,C22
22,12,-11.18599987,-2.90109992,Co-ed,C22
22,13,-6.230499744,4.53760004,Co-ed,C22
22,14,-13.35299969,4.53760004,Co-ed,C22
22,15,-3.388400078,-7.03360033,Co-ed,C22
22,16,-7.761099815,2.884500027,Co-ed,C22
22,17,8.219900131,9.496700287,Co-ed,C22
22,18,-4.927800179,2.058000088,Co-ed,C22
22,19,-11.18599987,-11.99300003,Co-ed,C22
22,20,9.675899506,13.62899971,Co-ed,C22
22,21,6.107299805,2.884500027,Co-ed,C22
22,22,-15.2670002,-22.73699951,Co-ed,C22
22,23,-5.551099777,-20.25799942,Co-ed,C22
22,24,-4.927800179,-0.421519995,Co-ed,C22
22,25,-0.620880008,2.058000088,Co-ed,C22
22,26,5.443400383,4.53760004,Co-ed,C22
22,27,-13.35299969,-11.16600037,Co-ed,C22
22,28,5.443400383,-2.074599981,Co-ed,C22
22,29,6.107299805,-2.90109992,Co-ed,C22
22,30,0.043218002,1.23150003,Co-ed,C22
22,31,-1.290799975,-1.247999907,Co-ed,C22
22,32,-0.620880008,-5.380599976,Co-ed,C22
22,33,1.941499949,6.190599918,Co-ed,C22
22,34,-4.197999954,-5.380599976,Co-ed,C22
22,35,-5.551099777,3.710999966,Co-ed,C22
22,36,1.941499949,7.843599796,Co-ed,C22
22,37,4.02670002,-13.64599991,Co-ed,C22
22,38,-18.36700058,-18.60499954,Co-ed,C22
22,39,-4.927800179,12.80300045,Co-ed,C22
22,40,-22.91699982,-7.860199928,Co-ed,C22
22,41,-11.18599987,-8.686699867,Co-ed,C22
22,42,-7.761099815,2.058000088,Co-ed,C22
22,43,-4.927800179,-5.380599976,Co-ed,C22
22,44,-9.393799782,7.017099857,Co-ed,C22
22,45,-8.52670002,-13.64599991,Co-ed,C22
22,46,-6.230499744,0.404990017,Co-ed,C22
22,47,14.3949995,8.670100212,Co-ed,C22
22,48,-9.393799782,-7.03360033,Co-ed,C22
22,49,-8.52670002,-6.207099915,Co-ed,C22
22,50,-8.52670002,16.10900116,Co-ed,C22
22,51,-6.230499744,0.404990017,Co-ed,C22
22,52,-18.36700058,-5.380599976,Co-ed,C22
22,53,-1.976100087,16.10900116,Co-ed,C22
22,54,-7.761099815,6.190599918,Co-ed,C22
22,55,-14.38699913,-3.727600098,Co-ed,C22
22,56,-1.976100087,21.06800079,Co-ed,C22
22,57,12.40499973,8.670100212,Co-ed,C22
22,58,-19.62100029,-10.34000015,Co-ed,C22
22,59,-9.393799782,-7.860199928,Co-ed,C22
22,60,-9.393799782,-4.554100037,Co-ed,C22
22,61,-4.197999954,0.404990017,Co-ed,C22
22,62,-9.393799782,-22.73699951,Co-ed,C22
